call_id,paso,concurrencia_obj,turno,categoria,texto,transcripcion,wer,t_habla,t_fin_envio,t_resp,t_fin_resp,espera_s,resp_s,cortes_n,cortes_s,error,pausa_s,apareado,eou,stt,endpointing,llm,llm_total,tts,total,e2e
aa073d91-baf8-47d1-9810-b533eeab5a10,e4_64,64,2,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.","Sí, el auto está andando barbaro, sin ningún problema hasta ahora.",0.0,1790377693.36,1790377696.862,1790377700.979,1790377706.741,4.117,5.762,0,0,,1.813,1,1.223,1.214,0.009,0.215,0.817,0.298,1.736,2.334
aa073d91-baf8-47d1-9810-b533eeab5a10,e4_64,64,3,short,No.,no,0.0,1790377708.555,1790377708.863,1790377713.459,1790377719.587,4.596,6.128,2,1.2,,3.392,1,1.622,1.61,0.012,0.368,0.772,0.531,2.522,2.725
2971dc32-b681-4ae0-ad8d-2b0855f0f059,e4_64,64,0,short,Si.,,,1790377712.678,1790377713.039,1790377717.899,1790377723.539,4.86,5.64,1,1.12,,1.0,0,,,,,,,,
2971dc32-b681-4ae0-ad8d-2b0855f0f059,e4_64,64,1,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377724.54,1790377728.06,1790377733.379,1790377739.625,5.319,6.245,1,0.441,,3.288,0,,,,,,,,
2971dc32-b681-4ae0-ad8d-2b0855f0f059,e4_64,64,2,medium,"Perfecto, muchas gracias por la informacion.",,,1790377742.914,1790377745.018,1790377752.579,1790377761.063,7.561,8.484,1,0.559,,1.835,0,,,,,,,,
2971dc32-b681-4ae0-ad8d-2b0855f0f059,e4_64,64,3,medium,"Perfecto, muchas gracias por la informacion.",,,1790377762.899,1790377765.018,1790377772.94,1790377775.558,7.922,2.619,0,0,,1.053,0,,,,,,,,
2971dc32-b681-4ae0-ad8d-2b0855f0f059,e4_64,64,4,short,No.,,,1790377776.613,1790377776.919,1790377775.579,1790377780.868,-1.339,5.289,1,0.36,,10.0,0,,,,,,,,
2971dc32-b681-4ae0-ad8d-2b0855f0f059,e4_64,64,5,short,No.,,,1790377790.868,1790377791.178,1790377790.66,1790377795.989,-0.519,5.329,1,0.32,,1.603,0,,,,,,,,
4d8066de-bd2c-4233-b2f1-822c73601001,e4_64,64,0,short,Perfecto.,,,1790377698.274,1790377698.736,1790377702.939,1790377724.876,4.204,21.936,3,1.12,,4.637,1,0.675,0.559,0.115,0.291,2.153,0.307,1.272,2.312
4d8066de-bd2c-4233-b2f1-822c73601001,e4_64,64,1,short,No.,,,1790377729.514,1790377729.816,1790377734.619,1790377737.389,4.804,2.77,0,0,,1.0,1,1.992,1.286,0.706,0.83,1.237,0.474,3.296,2.954
4d8066de-bd2c-4233-b2f1-822c73601001,e4_64,64,2,short,"Dale, de acuerdo.",,,1790377738.39,1790377739.375,1790377737.659,1790377741.588,-1.716,3.929,0,0,,4.911,1,1.958,1.945,0.014,0.361,3.285,0.389,2.709,4.513
4d8066de-bd2c-4233-b2f1-822c73601001,e4_64,64,3,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377746.499,1790377750.015,1790377746.219,1790377750.671,-3.796,4.452,2,0.841,,3.346,1,1.727,1.725,0.002,0.426,1.064,0.38,2.533,
4d8066de-bd2c-4233-b2f1-822c73601001,e4_64,64,4,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377754.018,1790377757.075,1790377763.18,1790377772.398,6.104,9.218,3,1.84,,3.161,1,2.314,2.302,0.011,0.227,1.001,0.471,3.012,4.061
4d8066de-bd2c-4233-b2f1-822c73601001,e4_64,64,5,medium,"Hola, buenas tardes, si, te escucho bien.",,,1790377775.56,1790377778.156,1790377787.499,1790377798.753,9.343,11.254,3,1.841,,3.012,1,2.078,1.777,0.3,0.642,1.588,0.415,3.134,3.893
256ab8bf-0e47-4dcf-933f-b2d69552de6d,e4_64,64,0,short,"Dale, de acuerdo.","Dale, de acuerdo.",0.0,1790377672.912,1790377673.895,1790377677.019,1790377699.101,3.123,22.082,3,1.04,,1.282,1,0.566,0.548,0.018,0.17,1.915,0.197,0.932,1.701
256ab8bf-0e47-4dcf-933f-b2d69552de6d,e4_64,64,1,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.","Más o menos, tuve un par de dudas con el manual, pero nada grave.",0.0,1790377700.384,1790377703.433,1790377708.019,1790377713.392,4.586,5.373,0,0,,2.57,1,1.349,1.26,0.089,0.446,0.999,0.255,2.05,2.594
256ab8bf-0e47-4dcf-933f-b2d69552de6d,e4_64,64,2,short,Perfecto.,Perfecto.,0.0,1790377715.962,1790377716.433,1790377722.379,1790377728.265,5.946,5.886,1,0.32,,2.119,1,1.735,1.531,0.204,0.542,1.866,0.259,2.536,3.663
256ab8bf-0e47-4dcf-933f-b2d69552de6d,e4_64,64,3,short,Si.,C,1.0,1790377730.384,1790377730.753,1790377735.619,1790377743.549,4.865,7.93,2,0.841,,3.818,1,1.999,1.865,0.135,0.312,0.81,0.387,2.698,3.077
256ab8bf-0e47-4dcf-933f-b2d69552de6d,e4_64,64,4,short,"Dale, de acuerdo.",Dale. de acuerdo.,0.0,1790377747.368,1790377748.352,1790377752.859,1790377759.109,4.506,6.25,1,0.319,,2.013,1,1.095,0.827,0.268,0.579,1.054,0.385,2.06,2.29
256ab8bf-0e47-4dcf-933f-b2d69552de6d,e4_64,64,5,medium,"Hola, buenas tardes, si, te escucho bien.","Hola, buenas tardes. Sí, te escucho bien.",0.0,1790377761.123,1790377763.713,1790377770.379,1790377778.388,6.666,8.009,1,1.437,,2.526,1,2.697,2.668,0.029,0.701,1.939,0.589,3.988,5.048
256ab8bf-0e47-4dcf-933f-b2d69552de6d,e4_64,64,6,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.","Sí, el auto está andando barbaro, sin ningún problema hasta ahora.",0.0,1790377780.914,1790377784.433,1790377791.019,1790377801.784,6.585,10.766,6,2.72,,5.103,1,2.2,2.165,0.035,0.239,1.138,1.151,3.59,3.861
1ff116ab-44e1-4784-ab3a-f1cab367b4a9,e4_64,64,0,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.","Sí, el auto está andando barbaro, sin ningún problema hasta ahora.",0.0,1790377691.026,1790377694.527,1790377698.409,1790377703.854,3.882,5.445,1,0.32,,2.289,1,1.362,1.332,0.029,0.189,0.426,0.353,1.903,2.117
1ff116ab-44e1-4784-ab3a-f1cab367b4a9,e4_64,64,1,short,No.,no,0.0,1790377706.143,1790377706.446,1790377710.569,1790377716.651,4.123,6.082,1,1.2,,2.657,1,1.743,1.64,0.103,0.461,0.878,0.352,2.555,2.56
1ff116ab-44e1-4784-ab3a-f1cab367b4a9,e4_64,64,2,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.","Más o menos, tuve un par de dudas con el manual, pero nada grave.",0.0,1790377719.31,1790377722.367,1790377726.529,1790377732.574,4.162,6.045,1,0.44,,1.343,1,1.222,1.114,0.108,0.418,0.818,0.481,2.121,2.209
1ff116ab-44e1-4784-ab3a-f1cab367b4a9,e4_64,64,3,medium,"Perfecto, muchas gracias por la informacion.","Perfecto, muchas gracias por la información.",0.0,1790377733.917,1790377736.027,1790377741.929,1790377749.946,5.902,8.017,1,0.48,,2.263,1,1.93,1.774,0.156,0.711,1.585,0.371,3.011,3.579
1ff116ab-44e1-4784-ab3a-f1cab367b4a9,e4_64,64,4,short,No.,no,0.0,1790377752.209,1790377752.527,1790377756.209,1790377762.428,3.682,6.219,1,0.96,,2.522,1,1.08,0.655,0.425,0.812,0.972,0.474,2.365,2.06
1ff116ab-44e1-4784-ab3a-f1cab367b4a9,e4_64,64,5,short,Perfecto.,Perfecto.,0.0,1790377764.95,1790377765.427,1790377775.209,1790377787.729,9.782,12.52,6,3.2,,2.388,1,2.357,2.164,0.192,0.325,1.776,1.438,4.12,5.221
1ff116ab-44e1-4784-ab3a-f1cab367b4a9,e4_64,64,6,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.","Más o menos, tuve un par de dudas con el manual, pero nada grave.",0.0,1790377790.118,1790377793.167,,,,,0,0,timeout esperando que el agente empiece a responder,2.534,1,2.204,2.077,0.127,0.577,2.02,1.208,3.989,5.35
fd64ae03-00d7-4fa8-84ba-4f5b182c08e3,e4_64,64,0,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377719.882,1790377722.923,1790377727.459,1790377731.874,4.536,4.415,0,0,,1.053,0,,,,,,,,
fd64ae03-00d7-4fa8-84ba-4f5b182c08e3,e4_64,64,1,medium,"Hola, buenas tardes, si, te escucho bien.",,,1790377732.928,1790377735.524,1790377741.06,1790377750.304,5.536,9.244,4,1.561,,1.0,0,,,,,,,,
fd64ae03-00d7-4fa8-84ba-4f5b182c08e3,e4_64,64,2,medium,"Perfecto, muchas gracias por la informacion.",,,1790377751.304,1790377753.423,1790377760.26,1790377768.235,6.837,7.976,1,0.32,,1.0,0,,,,,,,,
fd64ae03-00d7-4fa8-84ba-4f5b182c08e3,e4_64,64,3,medium,"No, la verdad que todavia no lo lleve al service.",,,1790377769.236,1790377771.463,1790377779.299,1790377787.664,7.836,8.365,2,1.12,,1.698,0,,,,,,,,
fd64ae03-00d7-4fa8-84ba-4f5b182c08e3,e4_64,64,4,short,No.,,,1790377789.363,1790377789.684,1790377799.54,1790377802.912,9.856,3.372,2,0.88,,2.735,0,,,,,,,,
fd64ae03-00d7-4fa8-84ba-4f5b182c08e3,e4_64,64,5,short,Si.,,,1790377805.647,1790377806.023,1790377802.939,1790377808.663,-3.084,5.724,3,1.44,,1.931,0,,,,,,,,
fd64ae03-00d7-4fa8-84ba-4f5b182c08e3,e4_64,64,6,medium,"No, la verdad que todavia no lo lleve al service.",,,1790377810.594,1790377812.823,1790377825.179,1790377829.787,12.355,4.608,2,1.0,,1.773,0,,,,,,,,
0b4dbe82-b5b6-4a53-a9b0-cb282de5d5cb,e4_64,64,0,short,No.,,,1790377682.816,1790377683.117,1790377686.489,1790377692.256,3.371,5.767,1,0.72,,2.47,0,,,,,,,,
0b4dbe82-b5b6-4a53-a9b0-cb282de5d5cb,e4_64,64,1,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377694.727,1790377697.777,1790377701.689,1790377707.423,3.912,5.734,1,0.4,,5.339,0,,,,,,,,
0b4dbe82-b5b6-4a53-a9b0-cb282de5d5cb,e4_64,64,2,short,No.,,,1790377712.762,1790377713.077,1790377717.529,1790377726.969,4.452,9.44,1,1.12,,5.559,0,,,,,,,,
0b4dbe82-b5b6-4a53-a9b0-cb282de5d5cb,e4_64,64,3,medium,"Hola, buenas tardes, si, te escucho bien.",,,1790377732.528,1790377735.117,1790377739.609,1790377747.336,4.492,7.727,2,0.72,,1.82,0,,,,,,,,
0b4dbe82-b5b6-4a53-a9b0-cb282de5d5cb,e4_64,64,4,short,Perfecto.,,,1790377749.157,1790377749.618,1790377756.609,,6.991,,0,0,timeout esperando que el agente termine de hablar,5.708,0,,,,,,,,
0b4dbe82-b5b6-4a53-a9b0-cb282de5d5cb,e4_64,64,5,short,No.,,,1790377787.327,1790377787.638,,,,,0,0,timeout esperando que el agente empiece a responder,4.058,0,,,,,,,,
0b4dbe82-b5b6-4a53-a9b0-cb282de5d5cb,e4_64,64,6,short,"Dale, de acuerdo.",,,1790377806.705,1790377807.697,1790377803.129,1790377811.41,-4.568,8.281,1,0.88,,1.312,0,,,,,,,,
0b4dbe82-b5b6-4a53-a9b0-cb282de5d5cb,e4_64,64,7,medium,"No, la verdad que todavia no lo lleve al service.",,,1790377812.723,1790377814.957,,,,,0,0,timeout esperando que el agente empiece a responder,1.482,0,,,,,,,,
9bb24d58-3456-4f57-a77f-70e97995de0f,e4_64,64,0,short,Perfecto.,,,1790377742.359,1790377742.82,,,,,0,0,timeout esperando que el agente empiece a responder,2.539,0,,,,,,,,
9bb24d58-3456-4f57-a77f-70e97995de0f,e4_64,64,1,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377760.367,1790377763.42,1790377772.271,1790377777.875,8.851,5.604,1,0.32,,6.671,0,,,,,,,,
9bb24d58-3456-4f57-a77f-70e97995de0f,e4_64,64,2,medium,"Perfecto, muchas gracias por la informacion.",,,1790377784.547,1790377786.661,1790377793.229,1790377800.925,6.568,7.696,2,2.08,,4.422,0,,,,,,,,
9bb24d58-3456-4f57-a77f-70e97995de0f,e4_64,64,3,short,No.,,,1790377805.348,1790377805.659,1790377815.349,1790377825.001,9.69,9.652,6,3.92,,1.032,0,,,,,,,,
9bb24d58-3456-4f57-a77f-70e97995de0f,e4_64,64,4,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377826.034,1790377829.08,,,,,0,0,timeout esperando que el agente empiece a responder,1.607,0,,,,,,,,
fa213596-2eca-4f52-b475-c93947887e5b,e4_64,64,0,short,No.,,,1790377752.534,1790377752.835,,,,,0,0,timeout esperando que el agente empiece a responder,1.0,0,,,,,,,,
fa213596-2eca-4f52-b475-c93947887e5b,e4_64,64,1,short,No.,,,1790377768.849,1790377769.155,1790377776.229,1790377785.807,7.075,9.578,5,2.121,,1.0,0,,,,,,,,
fa213596-2eca-4f52-b475-c93947887e5b,e4_64,64,2,medium,"Hola, buenas tardes, si, te escucho bien.",,,1790377786.808,1790377789.396,,,,,0,0,timeout esperando que el agente empiece a responder,4.353,0,,,,,,,,
fa213596-2eca-4f52-b475-c93947887e5b,e4_64,64,3,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377808.76,1790377811.815,1790377805.229,1790377813.231,-6.586,8.002,4,2.12,,2.403,0,,,,,,,,
fa213596-2eca-4f52-b475-c93947887e5b,e4_64,64,4,medium,"Perfecto, muchas gracias por la informacion.",,,1790377815.635,1790377817.755,,,,,0,0,timeout esperando que el agente empiece a responder,2.26,0,,,,,,,,
fa213596-2eca-4f52-b475-c93947887e5b,e4_64,64,5,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377835.027,1790377838.534,1790377844.149,1790377845.915,5.615,1.766,0,0,,1.969,0,,,,,,,,
fa213596-2eca-4f52-b475-c93947887e5b,e4_64,64,6,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377847.886,1790377850.935,1790377850.669,1790377853.074,-0.266,2.405,0,0,,4.271,0,,,,,,,,
f89664dc-1efe-4cd2-a971-f110ea7647c4,e4_64,64,0,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377776.207,1790377779.708,1790377785.509,1790377797.6,5.801,12.091,5,2.36,,5.137,0,,,,,,,,
f89664dc-1efe-4cd2-a971-f110ea7647c4,e4_64,64,1,short,Si.,,,1790377802.737,1790377803.107,,,,,0,0,timeout esperando que el agente empiece a responder,8.066,0,,,,,,,,
f89664dc-1efe-4cd2-a971-f110ea7647c4,e4_64,64,2,medium,"No, la verdad que todavia no lo lleve al service.",,,1790377826.191,1790377828.428,1790377829.429,1790377846.879,1.001,17.449,18,10.599,,1.88,0,,,,,,,,
f89664dc-1efe-4cd2-a971-f110ea7647c4,e4_64,64,3,short,No.,,,1790377848.759,1790377849.068,,,,,0,0,timeout esperando que el agente empiece a responder,2.645,0,,,,,,,,
e7d49333-c020-4c36-85e7-b24b1194f848,e4_64,64,0,short,"Dale, de acuerdo.",,,1790377730.752,1790377731.733,1790377738.219,,6.487,,0,0,timeout esperando que el agente termine de hablar,2.608,0,,,,,,,,
e7d49333-c020-4c36-85e7-b24b1194f848,e4_64,64,1,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377765.855,1790377769.373,1790377775.86,1790377784.342,6.487,8.482,1,0.92,,3.051,0,,,,,,,,
e7d49333-c020-4c36-85e7-b24b1194f848,e4_64,64,2,short,"Dale, de acuerdo.",,,1790377787.394,1790377788.393,1790377797.62,1790377805.063,9.227,7.443,0,0,,1.0,0,,,,,,,,
e7d49333-c020-4c36-85e7-b24b1194f848,e4_64,64,3,short,Si.,,,1790377806.063,1790377806.433,,,,,0,0,timeout esperando que el agente empiece a responder,3.832,0,,,,,,,,
e7d49333-c020-4c36-85e7-b24b1194f848,e4_64,64,4,short,"Dale, de acuerdo.",,,1790377825.28,1790377826.273,1790377825.579,1790377829.478,-0.694,3.899,3,1.8,,1.742,0,,,,,,,,
e7d49333-c020-4c36-85e7-b24b1194f848,e4_64,64,5,short,Si.,,,1790377831.221,1790377831.593,1790377829.939,1790377837.26,-1.654,7.321,1,0.4,,1.484,0,,,,,,,,
e7d49333-c020-4c36-85e7-b24b1194f848,e4_64,64,6,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377838.745,1790377841.793,,,,,0,0,timeout esperando que el agente empiece a responder,3.195,0,,,,,,,,
e7d49333-c020-4c36-85e7-b24b1194f848,e4_64,64,7,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377860.009,1790377863.512,1790377867.739,1790377872.635,4.227,4.897,6,2.84,,3.774,0,,,,,,,,
3ed1afcc-b106-4925-b1c2-f779a9db3392,e4_64,64,0,medium,"No, la verdad que todavia no lo lleve al service.",,,1790377763.014,1790377765.236,1790377771.69,1790377778.69,6.455,7.0,2,1.039,,1.524,0,,,,,,,,
3ed1afcc-b106-4925-b1c2-f779a9db3392,e4_64,64,1,short,No.,,,1790377780.215,1790377780.515,1790377787.969,1790377797.416,7.455,9.446,4,2.52,,1.455,0,,,,,,,,
3ed1afcc-b106-4925-b1c2-f779a9db3392,e4_64,64,2,short,Perfecto.,,,1790377798.872,1790377799.336,1790377814.289,1790377834.657,14.953,20.368,9,5.761,,2.335,0,,,,,,,,
3ed1afcc-b106-4925-b1c2-f779a9db3392,e4_64,64,3,short,Si.,,,1790377836.994,1790377837.355,,,,,0,0,timeout esperando que el agente empiece a responder,1.29,0,,,,,,,,
3ed1afcc-b106-4925-b1c2-f779a9db3392,e4_64,64,4,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377853.666,1790377856.715,,,,,0,0,timeout esperando que el agente empiece a responder,5.871,0,,,,,,,,
3ed1afcc-b106-4925-b1c2-f779a9db3392,e4_64,64,5,short,Si.,,,1790377877.59,1790377877.956,1790377889.329,1790377900.299,11.373,10.971,6,4.08,,1.379,0,,,,,,,,
3ed1afcc-b106-4925-b1c2-f779a9db3392,e4_64,64,6,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377901.68,1790377905.196,,,,,0,0,timeout esperando que el agente empiece a responder,5.579,0,,,,,,,,
3bf11750-f175-41f3-8460-6cb56358afa0,e4_64,64,0,medium,"Perfecto, muchas gracias por la informacion.",Perfecto. Muchas gracias por la información.,0.0,1790377663.599,1790377665.7,1790377668.271,1790377674.332,2.571,6.061,1,0.36,,1.222,1,0.587,0.567,0.02,0.159,0.646,0.134,0.88,1.351
3bf11750-f175-41f3-8460-6cb56358afa0,e4_64,64,1,medium,"No, la verdad que todavia no lo lleve al service.","No, la verdad que todavía no lo lleve al servicio.",0.1,1790377675.554,1790377677.781,1790377681.631,1790377688.914,3.85,7.283,0,0,,1.506,1,0.932,0.911,0.021,0.276,1.586,0.192,1.4,1.946
3bf11750-f175-41f3-8460-6cb56358afa0,e4_64,64,2,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.","Más o menos, tuve un par de dudas con el manual, pero nada grave.",0.0,1790377690.42,1790377693.48,1790377696.671,1790377702.729,3.191,6.058,1,0.32,,1.427,1,0.648,0.639,0.009,0.166,0.574,0.247,1.061,1.339
3bf11750-f175-41f3-8460-6cb56358afa0,e4_64,64,3,medium,"No, la verdad que todavia no lo lleve al service.","No, la verdad que todavía no lo lleve al servicio.",0.1,1790377704.157,1790377706.38,1790377710.791,1790377717.36,4.411,6.569,1,1.24,,2.246,1,1.677,1.654,0.023,0.24,0.857,0.559,2.475,2.841
3bf11750-f175-41f3-8460-6cb56358afa0,e4_64,64,4,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.","Sí, el auto está andando barbaro, sin ningún problema hasta ahora.",0.0,1790377719.607,1790377723.121,1790377728.471,1790377736.038,5.35,7.567,3,1.04,,5.279,1,2.023,1.948,0.075,0.332,1.384,0.255,2.61,3.717
aab5c565-6762-4f3d-90c6-7d69fc9f52c7,e4_64,64,0,medium,"Perfecto, muchas gracias por la informacion.",,,1790377698.88,1790377700.981,1790377704.982,1790377711.508,4.0,6.527,0,0,,5.667,0,,,,,,,,
aab5c565-6762-4f3d-90c6-7d69fc9f52c7,e4_64,64,1,short,Si.,,,1790377717.176,1790377717.54,1790377722.221,1790377728.062,4.681,5.84,1,0.44,,4.921,0,,,,,,,,
aab5c565-6762-4f3d-90c6-7d69fc9f52c7,e4_64,64,2,medium,"Perfecto, muchas gracias por la informacion.",,,1790377732.983,1790377735.1,1790377741.382,1790377747.829,6.281,6.448,1,0.4,,1.453,0,,,,,,,,
aab5c565-6762-4f3d-90c6-7d69fc9f52c7,e4_64,64,3,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377749.283,1790377752.34,1790377757.622,1790377763.799,5.281,6.177,0,0,,1.073,0,,,,,,,,
aab5c565-6762-4f3d-90c6-7d69fc9f52c7,e4_64,64,4,short,Perfecto.,,,1790377764.873,1790377765.34,1790377771.707,1790377775.882,6.367,4.176,1,0.639,,2.587,0,,,,,,,,
aab5c565-6762-4f3d-90c6-7d69fc9f52c7,e4_64,64,5,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377778.47,1790377781.981,1790377777.582,1790377782.001,-4.399,4.419,0,0,,3.928,0,,,,,,,,
7f77fe72-76ec-492f-b534-0cb263fdb89d,e4_64,64,0,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.","Más o menos, tuve un par de dudas con el manual, pero nada grave.",0.0,1790377692.001,1790377695.041,1790377699.181,1790377707.346,4.14,8.165,0,0,,1.0,1,1.416,1.36,0.055,0.422,0.731,0.404,2.241,2.503
7f77fe72-76ec-492f-b534-0cb263fdb89d,e4_64,64,1,medium,"Perfecto, muchas gracias por la informacion.","Perfecto, muchas gracias por la información.",0.0,1790377708.346,1790377710.461,1790377716.461,1790377734.521,6.0,18.06,3,1.12,,1.0,1,2.039,1.548,0.49,0.897,2.29,0.403,3.339,4.008
7f77fe72-76ec-492f-b534-0cb263fdb89d,e4_64,64,2,short,"Dale, de acuerdo.","Dale, de acuerdo.",0.0,1790377735.522,1790377736.522,1790377741.742,1790377748.238,5.22,6.497,2,1.16,,2.691,1,1.772,1.757,0.015,0.429,0.73,0.388,2.588,2.891
7f77fe72-76ec-492f-b534-0cb263fdb89d,e4_64,64,3,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.","Sí, el auto está andando barbaro, sin ningún problema hasta ahora.",0.0,1790377750.931,1790377754.441,1790377760.621,1790377772.559,6.18,11.938,4,1.921,,1.381,1,1.506,1.316,0.19,0.441,1.2,0.957,2.904,3.272
7f77fe72-76ec-492f-b534-0cb263fdb89d,e4_64,64,4,medium,"Perfecto, muchas gracias por la informacion.","Perfecto, muchas gracias por la información.",0.0,1790377773.94,1790377776.041,1790377783.662,1790377792.239,7.62,8.578,6,2.64,,3.685,1,2.676,2.628,0.047,0.667,1.242,1.027,4.369,4.966
c238eb33-3f12-49cd-8b2d-db05e161e54c,e4_64,64,0,short,No.,,,1790377675.286,1790377675.587,1790377678.711,1790377684.686,3.124,5.975,1,0.36,,2.281,0,,,,,,,,
c238eb33-3f12-49cd-8b2d-db05e161e54c,e4_64,64,1,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377686.969,1790377690.026,1790377693.911,1790377704.0,3.885,10.089,1,0.44,,2.07,0,,,,,,,,
c238eb33-3f12-49cd-8b2d-db05e161e54c,e4_64,64,2,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377706.071,1790377709.587,1790377714.831,1790377726.193,5.244,11.361,1,0.4,,1.616,0,,,,,,,,
c238eb33-3f12-49cd-8b2d-db05e161e54c,e4_64,64,3,short,Perfecto.,,,1790377727.81,1790377728.287,1790377733.551,1790377738.451,5.264,4.9,1,0.4,,1.73,0,,,,,,,,
c238eb33-3f12-49cd-8b2d-db05e161e54c,e4_64,64,4,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377740.182,1790377743.226,1790377750.311,1790377761.004,7.085,10.693,1,0.44,,1.575,0,,,,,,,,
c238eb33-3f12-49cd-8b2d-db05e161e54c,e4_64,64,5,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377762.581,1790377766.086,1790377772.951,1790377776.725,6.865,3.774,0,0,,5.731,0,,,,,,,,
c238eb33-3f12-49cd-8b2d-db05e161e54c,e4_64,64,6,medium,"Hola, buenas tardes, si, te escucho bien.",,,1790377782.456,1790377785.046,1790377776.951,1790377788.676,-8.095,11.725,3,1.84,,3.354,0,,,,,,,,
c238eb33-3f12-49cd-8b2d-db05e161e54c,e4_64,64,7,short,"Dale, de acuerdo.",,,1790377792.031,1790377793.026,1790377792.111,1790377794.171,-0.915,2.06,0,0,,5.351,0,,,,,,,,
74cb88a1-d2de-40a1-82dd-8c444a91b737,e4_64,64,0,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377721.663,1790377725.164,1790377730.212,1790377735.464,5.047,5.253,1,0.32,,1.0,0,,,,,,,,
74cb88a1-d2de-40a1-82dd-8c444a91b737,e4_64,64,1,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.",,,1790377736.465,1790377739.983,1790377745.371,1790377764.332,5.388,18.961,7,2.56,,6.811,0,,,,,,,,
74cb88a1-d2de-40a1-82dd-8c444a91b737,e4_64,64,2,short,Si.,,,1790377771.144,1790377771.528,1790377779.571,1790377786.853,8.043,7.281,1,0.32,,1.51,0,,,,,,,,
74cb88a1-d2de-40a1-82dd-8c444a91b737,e4_64,64,3,short,Perfecto.,,,1790377788.364,1790377788.824,1790377802.131,1790377805.19,13.307,3.059,1,0.48,,3.071,0,,,,,,,,
74cb88a1-d2de-40a1-82dd-8c444a91b737,e4_64,64,4,short,"Dale, de acuerdo.",,,1790377808.263,1790377809.244,1790377805.771,1790377810.741,-3.473,4.97,0,0,,1.0,0,,,,,,,,
034e188b-31d9-4cd7-8801-b1d4cabf3058,e4_64,64,0,medium,"Hola, buenas tardes, si, te escucho bien.",,,1790377685.848,1790377688.429,1790377692.961,1790377715.324,4.532,22.363,5,1.76,,1.064,0,,,,,,,,
034e188b-31d9-4cd7-8801-b1d4cabf3058,e4_64,64,1,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377716.388,1790377719.449,1790377723.961,1790377732.981,4.512,9.02,0,0,,1.658,0,,,,,,,,
034e188b-31d9-4cd7-8801-b1d4cabf3058,e4_64,64,2,short,Si.,,,1790377734.64,1790377735.008,1790377741.361,1790377747.213,6.353,5.852,0,0,,1.0,0,,,,,,,,
034e188b-31d9-4cd7-8801-b1d4cabf3058,e4_64,64,3,short,Si.,,,1790377748.214,1790377748.589,1790377754.522,1790377760.326,5.933,5.804,1,0.4,,3.135,0,,,,,,,,
034e188b-31d9-4cd7-8801-b1d4cabf3058,e4_64,64,4,medium,"Hola, buenas tardes, si, te escucho bien.",,,1790377763.462,1790377766.049,1790377775.641,1790377787.491,9.593,11.85,7,3.68,,1.0,0,,,,,,,,
034e188b-31d9-4cd7-8801-b1d4cabf3058,e4_64,64,5,short,Si.,,,1790377788.491,1790377788.869,1790377788.081,,-0.788,,0,0,timeout esperando que el agente termine de hablar,1.0,0,,,,,,,,
c973f4c0-e6fd-490b-a920-dcb4f39ecc19,e4_64,64,0,short,Perfecto.,,,1790377711.678,1790377712.139,1790377718.742,1790377724.352,6.603,5.61,0,0,,1.607,0,,,,,,,,
